c_gross,c_net_output,c_net_total,coverage_gross_q20_c80,coverage_gross_q50_c50,coverage_gross_q80_c20,coverage_net_q20_c80,coverage_net_q50_c50,coverage_net_q80_c20,dataset,decision_gross_q20_c80,decision_gross_q50_c50,decision_gross_q80_c20,decision_net_q20_c80,decision_net_q50_c50,decision_net_q80_c20,disagree_gross_q20_c80,disagree_gross_q50_c50,disagree_gross_q80_c20,disagree_net_q20_c80,disagree_net_q50_c50,disagree_net_q80_c20,du_gross_q20_c80,du_gross_q50_c50,du_gross_q80_c20,du_net_q20_c80,du_net_q50_c50,du_net_q80_c20,oracle_sign_gross_q20_c80,oracle_sign_gross_q50_c50,oracle_sign_gross_q80_c20,oracle_sign_net_q20_c80,oracle_sign_net_q50_c50,oracle_sign_net_q80_c20,overhead_output,overhead_total,pattern,provider,q_improvement,rep,scenario_id,split_role,tau_gross_q20_c80,tau_gross_q50_c50,tau_gross_q80_c20,tau_net_q20_c80,tau_net_q50_c50,tau_net_q80_c20,temperature
14.0,71.0,-16.0,,,,,,,stageb,prefer_pattern,prefer_pattern,tie,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.07338072568785325,0.034599063386426765,-0.0041825989149997245,0.25395465715105514,0.14745777055092793,0.040960883950800754,prefer_pattern,prefer_pattern,prefer_baseline,prefer_pattern,prefer_pattern,prefer_pattern,-57.0,30.0,hierarchical,openai,-0.0,1,S_DRIFT_RETURN_RECOVERY_01,calibration,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.3
3.0,29.0,-183.0,,,,,,,stageb,prefer_pattern,prefer_pattern,tie,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.04783981771270433,0.018635995901958687,-0.010567825908786955,0.1613596597838124,0.08958589719640123,0.01781213460899006,prefer_pattern,prefer_pattern,prefer_baseline,prefer_pattern,prefer_pattern,prefer_pattern,-26.0,186.0,hierarchical,openai,-0.0,2,S_DRIFT_RETURN_RECOVERY_01,calibration,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.0
7.0,58.0,-45.0,,,,,,,stageb,prefer_pattern,prefer_pattern,tie,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.05712742061275848,0.02444074771449253,-0.008245925183773418,0.22529430082309904,0.12954504784595536,0.03379579486881172,prefer_pattern,prefer_pattern,prefer_baseline,prefer_pattern,prefer_pattern,prefer_pattern,-51.0,52.0,hierarchical,openai,-0.0,2,S_DRIFT_RETURN_RECOVERY_01,calibration,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.3
6.0,53.0,-71.0,1,1,0,1,1,1,stageb,prefer_pattern,prefer_pattern,tie,prefer_pattern,prefer_pattern,prefer_pattern,0,0,0,0,0,0,0.054805519887744944,0.02298955976135907,-0.008826400365026802,0.21427108685080826,0.12265553911327363,0.031039991375739026,prefer_pattern,prefer_pattern,prefer_baseline,prefer_pattern,prefer_pattern,prefer_pattern,-47.0,77.0,hierarchical,openai,-0.0,3,S_DRIFT_RETURN_RECOVERY_01,test,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.0
7.0,41.0,-140.0,1,1,0,1,1,1,stageb,prefer_pattern,prefer_pattern,tie,prefer_pattern,prefer_pattern,prefer_pattern,0,0,0,0,0,0,0.05712742061275848,0.02444074771449253,-0.008245925183773418,0.18781537331731032,0.10612071815483744,0.024426062992364543,prefer_pattern,prefer_pattern,prefer_baseline,prefer_pattern,prefer_pattern,prefer_pattern,-34.0,147.0,hierarchical,openai,-0.0,3,S_DRIFT_RETURN_RECOVERY_01,test,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.3
-2.0,8.0,-169.0,,,,,,,stageb,tie,tie,prefer_baseline,prefer_pattern,prefer_pattern,tie,,,,,,,0.03623031408763664,0.01138005613629138,-0.013470201815053878,0.11506216110019103,0.060649960519137874,0.00623775993808472,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,-10.0,167.0,hierarchical,openai,-0.0,1,S_STABLE_01,calibration,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.0
135.0,-37.0,-1111.0,,,,,,,stageb,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.5310775960582124,0.6520600123248781,0.7730424285915439,0.19260011799329485,0.4405115885343047,0.6884230590753146,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,172.0,1246.0,hierarchical,openai,0.16666666666666666,1,S_STABLE_01,calibration,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.3
132.0,-47.0,-1127.0,,,,,,,stageb,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.5241118938831717,0.6477064484654778,0.7713010030477838,0.17055369004871326,0.4267325710689412,0.6829114520891691,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,179.0,1259.0,hierarchical,openai,0.16666666666666666,2,S_STABLE_01,calibration,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.0
-5.0,-2.0,-201.0,,,,,,,stageb,tie,tie,prefer_baseline,prefer_pattern,prefer_pattern,tie,,,,,,,0.02926461191259603,0.0070264922768909985,-0.01521162735881403,0.09301573315560943,0.04687094305377437,0.0007261529519393198,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,-3.0,196.0,hierarchical,openai,-0.0,2,S_STABLE_01,calibration,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.3
129.0,-50.0,-1147.0,1,1,1,1,1,1,stageb,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,0,0,0,0,0,0,0.517146191708131,0.6433528846060773,0.7695595775040236,0.16393976166533877,0.42259886582933215,0.6812579699933256,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,179.0,1276.0,hierarchical,openai,0.16666666666666666,3,S_STABLE_01,test,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.0
130.0,-39.0,-1107.0,1,1,1,1,1,1,stageb,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,0,0,0,0,0,0,0.5194680924331446,0.6448040725592108,0.7701400526852771,0.18819083240437853,0.437755785041232,0.6873207376780855,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,169.0,1237.0,hierarchical,openai,0.16666666666666666,3,S_STABLE_01,test,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.3
130.0,124.0,-146.0,,,,,,,stageb,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.4752813717722144,0.5343372709068852,0.5933931700415561,0.5033608872401284,0.5518869680743315,0.6004130489085346,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,6.0,276.0,lazy,openai,0.125,1,S_CONTEXT_DRIFT_01,calibration,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.0
128.0,110.0,-203.0,,,,,,,stageb,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.47063757032218734,0.5314348950006182,0.5922322196790493,0.47249588811771415,0.5325963436228226,0.592696799127931,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,18.0,331.0,lazy,openai,0.125,1,S_CONTEXT_DRIFT_01,calibration,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.3
135.0,122.0,-168.0,,,,,,,stageb,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.48689087539728204,0.5415932106725525,0.596295545947823,0.4989516016512121,0.5491311645812588,0.5993107275113055,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,13.0,303.0,lazy,openai,0.125,2,S_CONTEXT_DRIFT_01,calibration,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.0
-31.0,-71.0,-480.0,,,,,,,stageb,tie,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,,,,,,,-0.03110480693775594,-0.030704394504578982,-0.030303982071402023,-0.05910461966200363,-0.04820427745723378,-0.03730393525246395,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,40.0,449.0,lazy,openai,-0.0,2,S_CONTEXT_DRIFT_01,calibration,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.3
-503.0,-489.0,-692.0,1,1,1,1,1,1,stageb,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,1,1,1,1,1,1,-1.5247224350925181,-1.7098663232545035,-1.895010211416489,-1.378325793693887,-1.618368422380359,-1.8584110510668312,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,-14.0,189.0,lazy,openai,-0.375,3,S_CONTEXT_DRIFT_01,test,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.0
146.0,154.0,-62.0,1,1,1,1,1,1,stageb,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,0,0,0,0,0,0,0.512431783372431,0.5575562781570206,0.6026807729416103,0.5695001710738733,0.593224020470422,0.6169478698669708,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,-8.0,208.0,lazy,openai,0.125,3,S_CONTEXT_DRIFT_01,test,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.3
8.0,37.0,-173.0,,,,,,,stageb,prefer_pattern,prefer_pattern,tie,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.05944932133777202,0.02589193566762599,-0.0076654500025200335,0.1789968021394777,0.10060911116869203,0.022221420197906384,prefer_pattern,prefer_pattern,prefer_baseline,prefer_pattern,prefer_pattern,prefer_pattern,-29.0,181.0,lazy,openai,-0.0,1,S_DRIFT_RETURN_RECOVERY_01,calibration,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.0
7.0,43.0,-148.0,,,,,,,stageb,prefer_pattern,prefer_pattern,tie,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.05712742061275848,0.02444074771449253,-0.008245925183773418,0.19222465890622664,0.10887652164791013,0.025528384389593622,prefer_pattern,prefer_pattern,prefer_baseline,prefer_pattern,prefer_pattern,prefer_pattern,-36.0,155.0,lazy,openai,-0.0,1,S_DRIFT_RETURN_RECOVERY_01,calibration,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.3
2.0,41.0,-97.0,,,,,,,stageb,prefer_pattern,prefer_pattern,tie,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.045517916987690796,0.017184807948825227,-0.011148301090040339,0.18781537331731032,0.10612071815483744,0.024426062992364543,prefer_pattern,prefer_pattern,prefer_baseline,prefer_pattern,prefer_pattern,prefer_pattern,-39.0,99.0,lazy,openai,-0.0,2,S_DRIFT_RETURN_RECOVERY_01,calibration,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.0
3.0,29.0,-190.0,,,,,,,stageb,prefer_pattern,prefer_pattern,tie,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.04783981771270433,0.018635995901958687,-0.010567825908786955,0.1613596597838124,0.08958589719640123,0.01781213460899006,prefer_pattern,prefer_pattern,prefer_baseline,prefer_pattern,prefer_pattern,prefer_pattern,-26.0,193.0,lazy,openai,-0.0,2,S_DRIFT_RETURN_RECOVERY_01,calibration,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.3
1.0,17.0,-251.0,1,1,0,1,1,0,stageb,prefer_pattern,prefer_pattern,tie,prefer_pattern,prefer_pattern,tie,0,0,0,0,0,0,0.04319601626267726,0.015733619995691766,-0.011728776271293723,0.13490394625031446,0.07305107623796502,0.011198206225615577,prefer_pattern,prefer_pattern,prefer_baseline,prefer_pattern,prefer_pattern,prefer_pattern,-16.0,252.0,lazy,openai,-0.0,3,S_DRIFT_RETURN_RECOVERY_01,test,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.0
1.0,-1.0,-315.0,1,1,0,1,1,0,stageb,prefer_pattern,prefer_pattern,tie,prefer_pattern,prefer_pattern,tie,0,0,0,0,0,0,0.04319601626267726,0.015733619995691766,-0.011728776271293723,0.09522037595006758,0.04824884480031072,0.001277313650553856,prefer_pattern,prefer_pattern,prefer_baseline,prefer_pattern,prefer_pattern,prefer_pattern,2.0,316.0,lazy,openai,-0.0,3,S_DRIFT_RETURN_RECOVERY_01,test,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.3
-8.0,-15.0,-244.0,,,,,,,stageb,tie,tie,prefer_baseline,prefer_pattern,prefer_pattern,tie,,,,,,,0.022298909737555418,0.0026729284174906165,-0.016953052902574185,0.06435537682765334,0.028958220348801817,-0.006438936130049703,prefer_pattern,prefer_pattern,prefer_baseline,prefer_pattern,prefer_pattern,prefer_baseline,7.0,236.0,lazy,openai,-0.0,1,S_STABLE_01,calibration,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.0
-8.0,-24.0,-263.0,,,,,,,stageb,tie,tie,prefer_baseline,prefer_pattern,prefer_pattern,tie,,,,,,,0.022298909737555418,0.0026729284174906165,-0.016953052902574185,0.044513591677529905,0.01655710462997467,-0.011399382417580562,prefer_pattern,prefer_pattern,prefer_baseline,prefer_pattern,prefer_pattern,prefer_baseline,16.0,255.0,lazy,openai,-0.0,1,S_STABLE_01,calibration,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.3
-8.0,-22.0,-259.0,,,,,,,stageb,tie,tie,prefer_baseline,prefer_pattern,prefer_pattern,tie,,,,,,,0.022298909737555418,0.0026729284174906165,-0.016953052902574185,0.048922877266446216,0.019312908123047364,-0.010297061020351484,prefer_pattern,prefer_pattern,prefer_baseline,prefer_pattern,prefer_pattern,prefer_baseline,14.0,251.0,lazy,openai,-0.0,2,S_STABLE_01,calibration,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.0
-1.0,4.0,-183.0,,,,,,,stageb,tie,tie,prefer_baseline,prefer_pattern,prefer_pattern,tie,,,,,,,0.03855221481265018,0.012831244089424841,-0.012889726633800494,0.10624358992235838,0.05513835353299247,0.004033117143626558,prefer_pattern,prefer_pattern,prefer_baseline,prefer_pattern,prefer_pattern,prefer_baseline,-5.0,182.0,lazy,openai,-0.0,2,S_STABLE_01,calibration,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.3
-8.0,-19.0,-266.0,0,0,1,1,1,0,stageb,tie,tie,prefer_baseline,prefer_pattern,prefer_pattern,tie,0,0,0,0,0,0,0.022298909737555418,0.0026729284174906165,-0.016953052902574185,0.055536805649820706,0.02344661336265642,-0.008643578924507862,prefer_pattern,prefer_pattern,prefer_baseline,prefer_pattern,prefer_pattern,prefer_baseline,11.0,258.0,lazy,openai,-0.0,3,S_STABLE_01,test,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.0
-2.0,-4.0,-202.0,0,0,1,1,1,0,stageb,tie,tie,prefer_baseline,prefer_pattern,prefer_pattern,tie,0,0,0,0,0,0,0.03623031408763664,0.01138005613629138,-0.013470201815053878,0.0886064475666931,0.04411513956070166,-0.00037616844528976304,prefer_pattern,prefer_pattern,prefer_baseline,prefer_pattern,prefer_pattern,prefer_baseline,2.0,200.0,lazy,openai,-0.0,3,S_STABLE_01,test,0.04087411553766372,0.014282432042558305,0.012309251452547108,0.033490377705239105,0.013774560731055808,0.011840310976472191,0.3
-0.0,-29.0,-399.0,,,,,,,combo,tie,tie,tie,prefer_baseline,prefer_baseline,prefer_baseline,,,,,,,-0.002550746739020976,-0.04310347800560268,-0.08365620927218438,-0.023529745288478975,-0.056215352099013925,-0.08890095890954888,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,29.0,399.0,branch_conditional,anthropic,-0.0,1,S_CONTEXT_DRIFT_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-0.0,-29.0,-399.0,,,,,,,combo,tie,tie,tie,prefer_baseline,prefer_baseline,prefer_baseline,,,,,,,-0.002550746739020976,-0.04310347800560268,-0.08365620927218438,-0.023529745288478975,-0.056215352099013925,-0.08890095890954888,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,29.0,399.0,branch_conditional,anthropic,-0.0,2,S_CONTEXT_DRIFT_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-0.0,-29.0,-399.0,0,0,0,1,1,1,combo,tie,tie,tie,prefer_baseline,prefer_baseline,prefer_baseline,0,0,0,0,0,0,-0.002550746739020976,-0.04310347800560268,-0.08365620927218438,-0.023529745288478975,-0.056215352099013925,-0.08890095890954888,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,29.0,399.0,branch_conditional,anthropic,-0.0,3,S_CONTEXT_DRIFT_01,test,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
230.0,260.0,-111.0,,,,,,,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.5200220008572062,0.48701846747065136,0.4540149340840965,0.6030776023624702,0.5389282184114413,0.47477883446041247,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,-30.0,341.0,branch_conditional,anthropic,0.1,1,S_DRIFT_RETURN_RECOVERY_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
230.0,260.0,-111.0,,,,,,,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.5200220008572062,0.48701846747065136,0.4540149340840965,0.6030776023624702,0.5389282184114413,0.47477883446041247,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,-30.0,341.0,branch_conditional,anthropic,0.1,2,S_DRIFT_RETURN_RECOVERY_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
230.0,260.0,-111.0,1,1,1,1,1,1,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,0,0,0,0,0,0,0.5200220008572062,0.48701846747065136,0.4540149340840965,0.6030776023624702,0.5389282184114413,0.47477883446041247,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,-30.0,341.0,branch_conditional,anthropic,0.1,3,S_DRIFT_RETURN_RECOVERY_01,test,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-0.0,-37.0,-330.0,,,,,,,combo,tie,tie,tie,prefer_baseline,prefer_baseline,prefer_baseline,,,,,,,-0.002550746739020976,-0.04310347800560268,-0.08365620927218438,-0.03787068810543001,-0.06517844135960832,-0.09248619461378664,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,37.0,330.0,branch_conditional,anthropic,-0.0,1,S_STABLE_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-0.0,-37.0,-330.0,,,,,,,combo,tie,tie,tie,prefer_baseline,prefer_baseline,prefer_baseline,,,,,,,-0.002550746739020976,-0.04310347800560268,-0.08365620927218438,-0.03787068810543001,-0.06517844135960832,-0.09248619461378664,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,37.0,330.0,branch_conditional,anthropic,-0.0,2,S_STABLE_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-0.0,-37.0,-330.0,0,0,0,1,1,1,combo,tie,tie,tie,prefer_baseline,prefer_baseline,prefer_baseline,0,0,0,0,0,0,-0.002550746739020976,-0.04310347800560268,-0.08365620927218438,-0.03787068810543001,-0.06517844135960832,-0.09248619461378664,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,37.0,330.0,branch_conditional,anthropic,-0.0,3,S_STABLE_01,test,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-0.0,-19.0,-404.0,,,,,,,combo,tie,tie,tie,tie,prefer_baseline,prefer_baseline,,,,,,,-0.002550746739020976,-0.04310347800560268,-0.08365620927218438,-0.005603566767290184,-0.045011490523270935,-0.08441941427925169,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,19.0,404.0,conditional_branch,anthropic,-0.0,1,S_CONTEXT_DRIFT_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-0.0,-19.0,-404.0,,,,,,,combo,tie,tie,tie,tie,prefer_baseline,prefer_baseline,,,,,,,-0.002550746739020976,-0.04310347800560268,-0.08365620927218438,-0.005603566767290184,-0.045011490523270935,-0.08441941427925169,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,19.0,404.0,conditional_branch,anthropic,-0.0,2,S_CONTEXT_DRIFT_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-0.0,-19.0,-404.0,0,0,0,0,1,1,combo,tie,tie,tie,tie,prefer_baseline,prefer_baseline,0,0,0,0,0,0,-0.002550746739020976,-0.04310347800560268,-0.08365620927218438,-0.005603566767290184,-0.045011490523270935,-0.08441941427925169,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,19.0,404.0,conditional_branch,anthropic,-0.0,3,S_CONTEXT_DRIFT_01,test,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
230.0,253.0,-286.0,,,,,,,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.5200220008572062,0.48701846747065136,0.4540149340840965,0.590529277397638,0.5310855153084212,0.47164175321920443,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,-23.0,516.0,conditional_branch,anthropic,0.1,1,S_DRIFT_RETURN_RECOVERY_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
230.0,253.0,-286.0,,,,,,,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.5200220008572062,0.48701846747065136,0.4540149340840965,0.590529277397638,0.5310855153084212,0.47164175321920443,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,-23.0,516.0,conditional_branch,anthropic,0.1,2,S_DRIFT_RETURN_RECOVERY_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
230.0,253.0,-286.0,1,1,1,1,1,1,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,0,0,0,0,0,0,0.5200220008572062,0.48701846747065136,0.4540149340840965,0.590529277397638,0.5310855153084212,0.47164175321920443,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,-23.0,516.0,conditional_branch,anthropic,0.1,3,S_DRIFT_RETURN_RECOVERY_01,test,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-0.0,-38.0,-361.0,,,,,,,combo,tie,tie,tie,prefer_baseline,prefer_baseline,prefer_baseline,,,,,,,-0.002550746739020976,-0.04310347800560268,-0.08365620927218438,-0.03966330595754889,-0.06629882751718262,-0.09293434907681636,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,38.0,361.0,conditional_branch,anthropic,-0.0,1,S_STABLE_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-0.0,-38.0,-361.0,,,,,,,combo,tie,tie,tie,prefer_baseline,prefer_baseline,prefer_baseline,,,,,,,-0.002550746739020976,-0.04310347800560268,-0.08365620927218438,-0.03966330595754889,-0.06629882751718262,-0.09293434907681636,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,38.0,361.0,conditional_branch,anthropic,-0.0,2,S_STABLE_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-0.0,-38.0,-361.0,0,0,0,1,1,1,combo,tie,tie,tie,prefer_baseline,prefer_baseline,prefer_baseline,0,0,0,0,0,0,-0.002550746739020976,-0.04310347800560268,-0.08365620927218438,-0.03966330595754889,-0.06629882751718262,-0.09293434907681636,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,38.0,361.0,conditional_branch,anthropic,-0.0,3,S_STABLE_01,test,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-0.0,-48.0,-649.0,,,,,,,combo,tie,tie,tie,prefer_baseline,prefer_baseline,prefer_baseline,,,,,,,-0.002550746739020976,-0.04310347800560268,-0.08365620927218438,-0.057589484478737685,-0.07750268909292563,-0.09741589370711357,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,48.0,649.0,conditional_delta,anthropic,-0.0,1,S_CONTEXT_DRIFT_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
